MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_413;Rho_wn_IS_440;Rho_wn_IS_501;Rho_wn_IS_555;Rho_wn_IS_674;Rho_wn_IS_870;LwN_IS_413;LwN_IS_440;LwN_IS_501;LwN_IS_555;LwN_IS_674;LwN_IS_870;ExactWavelength_IS_413;ExactWavelength_IS_440;ExactWavelength_IS_501;ExactWavelength_IS_555;ExactWavelength_IS_674;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
AAB_50_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070218T101602Z;P10000000;M110100001110030101;    41.000;    44.250;       0.007022;       0.007129;       0.008766;       0.007605;       0.000471;            NaN;       0.382238;       0.422711;       0.550673;       0.444957;       0.022334;      -0.020189;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.340272;    1010.290710;       2.722512;     267.380585
AAB_51_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070218T105548Z;P10000000;M110100001110030101;    41.000;    49.845;       0.005943;       0.006171;       0.008636;       0.008067;       0.002409;       0.000643;       0.323498;       0.365906;       0.542506;       0.471969;       0.114341;       0.019291;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.603571;    1009.824768;       2.561735;     267.392548
AAB_52_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070218T111558Z;P10000000;M110100001110030101;    41.000;    53.143;       0.004854;       0.005834;       0.007671;       0.007189;            NaN;            NaN;       0.264209;       0.345936;       0.481921;       0.420596;      -0.000025;      -0.011534;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.610968;    1009.588501;       2.480200;     267.398590
AAB_53_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070219T111554Z;P10000000;M110100001110030101;    41.000;    52.906;       0.004618;       0.006016;       0.007072;       0.006231;       0.000931;       0.000269;       0.251401;       0.356699;       0.444295;       0.364581;       0.044172;       0.008078;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.386042;    1007.463501;       5.254756;     267.831726
AAB_54_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070221T044750Z;P10000000;M110100001110030101;    41.000;    67.853;       0.007892;       0.009188;       0.012680;       0.011492;       0.002313;       0.000571;       0.429592;       0.544814;       0.796606;       0.672414;       0.109814;       0.017142;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.492493;    1016.299316;       5.685845;     268.581238
AAB_55_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070221T105449Z;P10000000;M110100001110030101;    41.000;    48.923;       0.006462;       0.008386;       0.010160;       0.008920;       0.001911;       0.001133;       0.351784;       0.497212;       0.638300;       0.521886;       0.090734;       0.033979;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.376565;    1014.004028;       6.525758;     268.691620
AAB_56_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070222T095449Z;P10000000;M110100001110030101;    41.000;    40.479;       0.009778;       0.010411;       0.011592;       0.008639;       0.001746;       0.000380;       0.532272;       0.617295;       0.728243;       0.505472;       0.082886;       0.011412;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.941807;    1011.137085;       2.547140;     269.106720
AAB_57_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070222T101541Z;P10000000;M110100001110030101;    41.000;    42.961;       0.009374;       0.010180;       0.011889;       0.008763;       0.001253;            NaN;       0.510276;       0.603616;       0.746871;       0.512692;       0.059465;      -0.002695;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.920931;    1010.938843;       2.542272;     269.112976
AAB_58_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070222T111539Z;P10000000;M110100001110030101;    41.000;    52.199;       0.006647;       0.008555;       0.010638;       0.007823;       0.001392;       0.000230;       0.361827;       0.507238;       0.668299;       0.457693;       0.066063;       0.006907;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.919016;    1010.369019;       2.528282;     269.131042
AAB_59_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070223T061530Z;P10000000;M110100001110030101;    41.000;    50.654;       0.008251;       0.008194;       0.010129;       0.007698;       0.000783;            NaN;       0.449173;       0.485869;       0.636334;       0.450427;       0.037186;      -0.004144;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.989766;    1009.598389;       5.259752;     269.473877
AAB_60_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070225T055421Z;P10000000;M110100001110030101;    41.000;    53.829;       0.010281;       0.010528;       0.011276;       0.007844;       0.001301;       0.000427;       0.559682;       0.624226;       0.708363;       0.458956;       0.061773;       0.012815;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.805509;    1009.471619;       4.160211;     270.333771
AAB_61_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070226T055440Z;P10000000;M110100001110030101;    41.000;    53.557;       0.009515;       0.010354;       0.012165;       0.008317;       0.001687;       0.001041;       0.517946;       0.613938;       0.764197;       0.486645;       0.080079;       0.031232;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.778940;    1007.547180;       2.531199;     270.766998
AAB_62_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070226T061506Z;P10000000;M110100001110030101;    41.000;    49.801;       0.009336;       0.010649;       0.011579;       0.007761;       0.001361;       0.000656;       0.508228;       0.631419;       0.727435;       0.454072;       0.064585;       0.019667;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.742179;    1007.489014;       2.699665;     270.773163
AAB_63_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070226T105448Z;P10000000;M110100001110030101;    41.000;    47.663;       0.006151;       0.007783;       0.009047;       0.006791;       0.001347;       0.000161;       0.334830;       0.461452;       0.568331;       0.397317;       0.063932;       0.004844;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.959351;    1005.666809;       6.065863;     270.857269
AAB_64_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070227T044254Z;P10000000;M110100001110030101;    41.000;    67.535;       0.006704;       0.006493;       0.007578;       0.005838;       0.001471;       0.000095;       0.364956;       0.384985;       0.476052;       0.341588;       0.069828;       0.002852;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.017788;    1008.757996;       7.594572;     271.178558
AAB_65_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070227T051256Z;P10000000;M110100001110030101;    41.000;    61.399;       0.006312;       0.008113;       0.011159;       0.007271;       0.001467;       0.000402;       0.343620;       0.481040;       0.701002;       0.425395;       0.069638;       0.012065;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.705295;    1008.965332;       7.494462;     271.187592
AAB_66_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070301T095427Z;P10000000;M110100001110030101;    41.000;    37.529;       0.008967;       0.009699;       0.011270;       0.008316;       0.001551;       0.000236;       0.488120;       0.575064;       0.708033;       0.486570;       0.073632;       0.007078;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.922993;    1011.223450;       2.483747;     272.138519
AAB_67_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070301T101438Z;P10000000;M110100001110030101;    41.000;    40.092;       0.007744;       0.009080;       0.011605;       0.008260;       0.001498;       0.000041;       0.421532;       0.538390;       0.729043;       0.483284;       0.071085;       0.001227;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.855364;    1011.016968;       2.451049;     272.144592
AAB_68_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070304T041220Z;P10000000;M110100001110030101;    41.000;    72.177;       0.008520;       0.010760;       0.014579;       0.011818;       0.003129;       0.001593;       0.463825;       0.637998;       0.915908;       0.691485;       0.148538;       0.047778;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.151192;    1015.241638;       5.579251;     273.335022
AAB_69_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070304T101401Z;P10000000;M110100001110030101;    41.000;    39.233;       0.011653;       0.014508;       0.017588;       0.014222;       0.003563;       0.001586;       0.634327;       0.860209;       1.104895;       0.832133;       0.169122;       0.047580;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.138695;    1013.245911;       5.140372;     273.443787
AAB_70_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070305T051146Z;P10000000;M110100001110030101;    41.000;    59.438;       0.009091;       0.010183;       0.016543;       0.011893;       0.001964;       0.000137;       0.494896;       0.603762;       1.039231;       0.695842;       0.093244;       0.004112;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.883579;    1016.538574;       3.866617;     273.786011
AAB_71_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070305T055344Z;P10000000;M110100001110030101;    41.000;    51.082;       0.010985;       0.012682;       0.017479;       0.012348;       0.002582;       0.000341;       0.597980;       0.751987;       1.098050;       0.722457;       0.122569;       0.010235;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.844005;    1016.853516;       3.465738;     273.798645
AAB_72_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070305T061345Z;P10000000;M110100001110030101;    41.000;    47.350;       0.011048;       0.013336;       0.017249;       0.012388;       0.003072;       0.000843;       0.601408;       0.790748;       1.083618;       0.724794;       0.145802;       0.025300;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.873165;    1016.789978;       3.439850;     273.804657
AAB_73_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070305T095411Z;P10000000;M110100001110030101;    41.000;    36.284;       0.013443;       0.013682;       0.017380;       0.011593;       0.002523;       0.000465;       0.731813;       0.811254;       1.091850;       0.678298;       0.119763;       0.013944;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.740155;    1015.017395;       3.984485;     273.870972
AAB_74_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070305T101348Z;P10000000;M110100001110030101;    41.000;    38.806;       0.010252;       0.012383;       0.015997;       0.010985;       0.001283;       0.000999;       0.558058;       0.734260;       1.004958;       0.642700;       0.060901;       0.029973;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.789971;    1014.859619;       4.032953;     273.876862
AAB_75_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070305T105346Z;P10000000;M110100001110030101;    41.000;    45.204;       0.009024;       0.010435;       0.015446;       0.010468;       0.002528;       0.000837;       0.491245;       0.618744;       0.970340;       0.612499;       0.119977;       0.025099;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.771873;    1014.538208;       4.131700;     273.888885
AAB_76_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070305T111346Z;P10000000;M110100001110030101;    41.000;    48.812;       0.009800;       0.011841;       0.015156;       0.010728;       0.002636;       0.001846;       0.533481;       0.702120;       0.952152;       0.627698;       0.125136;       0.055373;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.844901;    1014.377380;       4.181115;     273.894897
AAB_77_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070306T061331Z;P10000000;M110100001110030101;    41.000;    47.044;       0.008759;       0.011314;       0.014352;       0.009143;       0.000824;            NaN;       0.476816;       0.670840;       0.901619;       0.534962;       0.039118;      -0.015126;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.668778;    1014.721375;       3.885063;     274.237732
AAB_78_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070306T095359Z;P10000000;M110100001110030101;    41.000;    35.853;       0.010220;       0.011716;       0.013850;       0.008762;       0.001617;       0.000844;       0.556356;       0.694675;       0.870079;       0.512656;       0.076779;       0.025320;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.656370;    1012.277710;       4.250780;     274.304016
AAB_79_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070306T101332Z;P10000000;M110100001110030101;    41.000;    38.523;       0.008440;       0.011327;       0.013974;       0.008752;       0.001487;       0.000954;       0.459433;       0.671632;       0.877886;       0.512064;       0.070585;       0.028613;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.643332;    1012.060974;       4.283210;     274.309906
AAB_80_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070307T051839Z;P10000000;M110100001110030101;    41.000;    57.467;       0.008730;       0.010884;       0.013331;       0.008483;       0.001405;       0.000195;       0.475235;       0.645357;       0.837502;       0.496350;       0.066700;       0.005855;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.665992;    1010.342834;       1.783551;     274.654358
AAB_81_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070307T061316Z;P10000000;M110100001110030101;    41.000;    46.736;       0.009537;       0.011156;       0.015164;       0.008873;       0.001323;       0.000454;       0.519155;       0.661462;       0.952609;       0.519152;       0.062782;       0.013622;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.557047;    1010.367981;       1.593341;     274.670776
AAB_82_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070309T061249Z;P10000000;M110100001110030101;    41.000;    46.303;       0.009262;       0.010639;       0.013215;       0.007596;       0.000817;       0.000271;       0.504202;       0.630794;       0.830162;       0.444442;       0.038794;       0.008143;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.533750;    1008.709839;       2.798785;     275.536896
AAB_83_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070309T071250Z;P10000000;M110100001110030101;    41.000;    36.405;       0.009555;       0.010549;       0.013401;       0.008129;       0.001279;       0.000142;       0.520145;       0.625480;       0.841882;       0.475601;       0.060707;       0.004270;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.600651;    1008.248596;       2.495446;     275.554962
AAB_84_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070310T041030Z;P10000000;M110100001110030101;    41.000;    71.167;       0.006243;       0.007770;       0.010053;       0.005615;       0.000934;       0.000257;       0.339848;       0.460719;       0.631546;       0.328520;       0.044348;       0.007714;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.502399;    1006.567200;       3.648913;     275.933228
AAB_85_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070310T061233Z;P10000000;M110100001110030101;    41.000;    45.994;       0.008942;       0.010047;       0.011952;       0.006911;       0.000775;            NaN;       0.486754;       0.595736;       0.750838;       0.404374;       0.036770;      -0.001978;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.539578;    1007.367126;       3.684637;     275.969940
AAB_86_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070310T071233Z;P10000000;M110100001110030101;    41.000;    36.044;       0.010336;       0.010702;       0.012822;       0.007186;       0.001029;            NaN;       0.562681;       0.634557;       0.805520;       0.420461;       0.048827;      -0.001064;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.504344;    1006.995972;       4.404242;     275.988007
AAB_87_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070312T041024Z;P10000000;M110100001110030101;    41.000;    70.676;       0.006545;       0.007943;       0.012916;       0.008781;       0.001194;       0.000064;       0.356310;       0.470965;       0.811425;       0.513771;       0.056697;       0.001914;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.779998;    1009.563354;       2.624997;     276.799469
AAB_88_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070312T095128Z;P10000000;M110100001110030101;    41.000;    33.764;       0.011532;       0.011855;       0.016327;       0.010703;       0.001802;       0.001359;       0.627772;       0.702942;       1.025688;       0.626203;       0.085560;       0.040766;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.714810;    1008.127258;       2.833719;     276.902069
AAB_89_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070312T101204Z;P10000000;M110100001110030101;    41.000;    36.711;       0.010044;       0.011402;       0.015789;       0.010922;       0.002277;       0.000541;       0.546744;       0.676087;       0.991877;       0.639064;       0.108083;       0.016213;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.805624;    1007.947510;       2.992997;     276.908264
AAB_90_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070313T043944Z;P10000000;M110100001110030101;    41.000;    64.105;       0.006688;       0.008135;       0.010710;       0.006933;       0.001072;            NaN;       0.364047;       0.482330;       0.672837;       0.405618;       0.050870;      -0.000799;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.693778;    1007.715332;       4.943611;     277.241425
AAB_91_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070313T051032Z;P10000000;M110100001110030101;    41.000;    57.497;       0.006696;       0.009744;       0.012435;       0.007679;       0.001092;            NaN;       0.364488;       0.577731;       0.781214;       0.449301;       0.051825;      -0.002176;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.624764;    1007.827271;       5.060356;     277.250702
