MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412.5;Rho_wn_IS_442.5;Rho_wn_IS_490;Rho_wn_IS_510;Rho_wn_IS_560;Rho_wn_IS_620;Rho_wn_IS_665;Rho_wn_IS_681.25;Rho_wn_IS_708.75;Rho_wn_IS_753.75;Rho_wn_IS_778.75;Rho_wn_IS_865;Rho_wn_IS_885;Lw_IS_412.5;Lw_IS_442.5;Lw_IS_490;Lw_IS_510;Lw_IS_560;Lw_IS_620;Lw_IS_665;Lw_IS_681.25;Lw_IS_708.75;Lw_IS_753.75;Lw_IS_778.75;Lw_IS_865;Lw_IS_885;Es_IS_412.5;Es_IS_442.5;Es_IS_490;Es_IS_510;Es_IS_560;Es_IS_620;Es_IS_665;Es_IS_681.25;Es_IS_708.75;Es_IS_753.75;Es_IS_778.75;Es_IS_865;Es_IS_885;HPLC_chla_ONLY_IS
MUMMTriOS-Belgica02-10_40_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.371;     2.828;20020415T123000Z;P10100100;M122200001200020100;    14.000;    42.466;       0.004794;       0.004839;       0.005673;       0.005969;       0.008413;       0.006144;       0.004768;       0.005721;       0.005190;       0.002862;       0.002631;       0.002329;       0.002305;       1.356362;       1.614750;       2.223418;       2.336016;       3.330451;       2.019096;       1.462883;       1.659831;       1.367488;       0.665556;       0.605505;       0.436473;       0.416243;     786.268494;     890.829712;     967.890015;     946.253357;     918.180847;     839.274353;     805.105408;     777.124451;     720.594788;     636.757690;     629.589172;     512.388733;     493.926910;      23.629999
MUMMTriOS-Belgica02-10_41_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.370;     2.828;20020417T102700Z;P10100100;M122200001200020100;    14.000;    44.179;       0.004270;       0.004470;       0.005761;       0.006190;       0.008821;       0.004990;       0.003335;       0.003793;       0.002979;       0.000969;       0.000842;       0.000511;       0.000450;       1.354872;       1.636549;       2.345133;       2.483360;       3.484389;       1.813901;       1.169020;       1.278819;       0.944819;       0.270575;       0.233517;       0.116896;       0.099755;     881.493896;    1010.226685;    1115.368042;    1098.149658;    1078.311890;    1001.390930;     969.427734;     938.335693;     884.746277;     780.298828;     775.184387;     639.078552;     619.900024;      13.990000
MUMMTriOS-Belgica02-10_42_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.506;     2.800;20020416T072500Z;P10100100;M122200001200020100;    26.000;    67.272;       0.001256;       0.001076;       0.001751;       0.001908;       0.003112;            NaN;            NaN;       0.000940;            NaN;            NaN;            NaN;            NaN;            NaN;       0.087144;       0.084556;       0.149785;       0.158448;       0.244137;            NaN;       0.000000;       0.059154;            NaN;            NaN;            NaN;            NaN;            NaN;     188.894958;     210.781860;     223.373184;     215.176819;     200.563644;    1001.390930;     174.948822;     168.790024;     884.746277;     780.298828;     775.184387;     639.078552;     619.900024;       9.520000
MUMMTriOS-Belgica02-10_43_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.634;     2.561;20020416T100800Z;P10100100;M122200001200020100;    45.000;    46.438;       0.006803;       0.006862;       0.008287;       0.008779;       0.011073;       0.005501;       0.004432;       0.005324;       0.003784;       0.002366;       0.002055;       0.001799;       0.001775;       1.024916;       1.155037;       1.489708;       1.531646;       1.847458;       0.819500;       0.627782;       0.721689;       0.469098;       0.258427;       0.221397;       0.156567;       0.148344;     415.837982;     461.547729;     489.959686;     474.956665;     453.426117;     407.090912;     388.337067;     373.630402;     342.421265;     302.062439;     297.747284;     240.611420;     231.086792;      10.040000
MUMMTriOS-Belgica02-10_44_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.686;     2.333;20020416T113000Z;P10100100;M122200001200020100;   999.000;    41.803;       0.014761;       0.018256;       0.025933;       0.027137;       0.029739;       0.011266;       0.007035;       0.006464;       0.004336;       0.001251;       0.001101;       0.000620;       0.000542;       3.584850;       5.019120;       7.745239;       7.919062;       8.421740;       2.876484;       1.717482;       1.515404;       0.940439;       0.240795;       0.209623;       0.096726;       0.081599;     679.890015;     764.434937;     824.830017;     804.948181;     779.077148;     710.372559;     681.887878;     658.539673;     610.697205;     540.746948;     534.735596;     436.847046;     421.518646;       3.300000
MUMMTriOS-Belgica02-10_45_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.742;     2.102;20020416T125000Z;P10100100;M122200001200020100;    47.000;    43.306;       0.017123;       0.022208;       0.029900;       0.031301;       0.033977;       0.014615;       0.009579;       0.008738;       0.005598;       0.001467;       0.001348;       0.000728;       0.000626;       4.577063;       7.002458;      11.056228;      11.515328;      12.561854;       4.494070;       2.778355;       2.419360;       1.421415;       0.328717;       0.299083;       0.132201;       0.109716;     764.649780;     867.535828;     944.376648;     924.248535;     898.074036;     821.377014;     790.035461;     763.251160;     711.123230;     628.085449;     621.710205;     509.151428;     491.734711;       2.130000
MUMMTriOS-Belgica02-10_46_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.799;     1.875;20020416T142000Z;P10100100;M122200001200020100;    34.000;    51.314;       0.021387;       0.028902;       0.038973;       0.041225;       0.045749;       0.018923;       0.011857;       0.010485;       0.006123;       0.001685;       0.001565;       0.001015;       0.000953;       5.207856;       8.451907;      13.660697;      14.424187;      16.159704;       5.593407;       3.361449;       2.868576;       1.545291;       0.377334;       0.348733;       0.186904;       0.169871;     692.926514;     796.634155;     880.509216;     865.209534;     845.716797;     778.739807;     757.368408;     733.154907;     685.150818;     608.547546;     605.436584;     500.120331;     484.062225;       1.510000
MUMMTriOS-Belgica02-10_47_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.848;     1.650;20020416T160000Z;P10100100;M122200001200020100;    20.000;    64.717;       0.026449;       0.035873;       0.047376;       0.052818;       0.069387;       0.064969;       0.055244;       0.052689;       0.040749;       0.012546;       0.012093;       0.006474;       0.005277;       4.379326;       7.259417;      11.681971;      13.135004;      17.634043;      14.185685;      11.767999;      10.760257;       7.661487;       2.105710;       2.031394;       0.908390;       0.715689;     443.899536;     521.012390;     588.968445;     581.098511;     568.421753;     530.719299;     530.561279;     514.790649;     483.734711;     432.036621;     432.430389;     361.212708;     349.083832;       3.340000
MUMMTriOS-Belgica02-10_48_b_oc;MUMMTriOS-Belgica02-10;KevinRuddick;    51.871;     1.457;20020416T172500Z;P10100100;M122200001200020100;     9.000;    77.541;       0.027062;       0.037633;       0.051609;       0.058825;       0.081843;       0.091955;       0.088576;       0.087581;       0.080691;       0.042299;       0.041914;       0.025697;       0.021263;       1.495177;       2.453552;       3.838689;       4.287566;       5.669400;       5.849427;       5.969883;       5.753814;       4.972201;       2.393598;       2.395805;       1.252596;       0.997969;     148.403503;     171.926041;     190.889709;     185.694000;     174.099625;     164.008392;     175.180801;     171.410828;     161.841171;     148.642761;     150.116150;     128.023636;     123.213478;       5.560000
MUMMTriOS-Belgica02-14_49_b_oc;MUMMTriOS-Belgica02-14;KevinRuddick;    51.186;     2.700;20020621T070600Z;P10100100;M122200001200020100;     4.000;    60.315;       0.007308;       0.008136;       0.011288;       0.012345;       0.015553;       0.007757;       0.005582;       0.006251;       0.003555;       0.000945;       0.000568;            NaN;            NaN;       0.525209;       0.678785;       1.085476;       1.175897;       1.473895;       0.585365;       0.391338;       0.416684;       0.213797;       0.052142;       0.030821;            NaN;            NaN;     185.458862;     203.678482;     212.355057;     204.501282;     192.407074;     169.605621;     162.599014;     156.436615;     145.427124;     134.855865;     134.230377;     128.023636;     123.213478;       4.340000
MUMMTriOS-Belgica02-14_50_b_oc;MUMMTriOS-Belgica02-14;KevinRuddick;    51.274;     2.906;20020619T110800Z;P10100100;M122200001200020100;     3.000;    28.990;       0.017478;       0.021462;       0.031139;       0.034551;       0.042193;       0.020647;       0.014787;       0.014240;       0.010032;       0.004848;       0.004661;       0.003803;       0.003661;       3.593279;       4.877199;       7.464692;       8.037721;       9.460645;       4.111715;       2.764916;       2.550637;       1.658696;       0.735056;       0.702530;       0.469705;       0.435412;     591.145264;     650.160461;     683.023865;     662.488770;     637.291504;     572.082336;     539.192749;     518.518921;     479.931519;     440.391388;     437.658813;     358.695831;     345.310028;       6.600000
MUMMTriOS-Belgica02-14_51_b_oc;MUMMTriOS-Belgica02-14;KevinRuddick;    51.273;     2.908;20020621T082600Z;P10100100;M122200001200020100;     3.000;    47.813;       0.007543;       0.007384;       0.008531;       0.009374;       0.014487;       0.007930;       0.005092;       0.006195;       0.004094;       0.000682;       0.000311;            NaN;            NaN;       1.255123;       1.413847;       1.862368;       2.024970;       3.121621;       1.375017;       0.813715;       0.933028;       0.560700;       0.086236;       0.039135;            NaN;            NaN;     452.203156;     497.430634;     520.636658;     503.336151;     479.369537;     426.025543;     404.044128;     388.492554;     361.356781;     332.164001;     330.140625;     358.695831;     345.310028;      10.750000
MUMMTriOS-Belgica02-14_52_b_oc;MUMMTriOS-Belgica02-14;KevinRuddick;    51.309;     2.853;20020618T100500Z;P10100100;M122200001200020100;     8.000;    34.414;       0.007155;       0.007452;       0.008916;       0.009214;       0.010244;       0.004822;       0.003689;       0.003907;       0.002678;       0.001422;       0.001239;       0.000853;       0.000800;       1.915157;       2.351379;       3.285980;       3.377563;       3.826447;       1.527111;       1.094022;       1.113272;       0.672988;       0.333463;       0.289147;       0.166539;       0.150105;     788.438904;     900.464722;     987.164062;     967.997925;     958.164490;     884.621521;     843.194763;     818.487732;     731.057190;     681.178650;     675.763977;     559.788452;     536.863159;       2.320000
MUMMTriOS-Belgica02-14_53_b_oc;MUMMTriOS-Belgica02-14;KevinRuddick;    51.311;     2.846;20020619T120700Z;P10100100;M122200001200020100;     8.000;    28.088;       0.007253;       0.007348;       0.008888;       0.009631;       0.013011;       0.006364;       0.004457;       0.004902;       0.003255;       0.001040;       0.000910;       0.000499;       0.000427;       3.016872;       3.503094;       4.670294;       4.975334;       6.608904;       2.933214;       1.950632;       2.055458;       1.274899;       0.381532;       0.334933;       0.162212;       0.137571;    1199.295898;    1364.713623;    1488.967529;    1461.546631;    1432.679932;    1315.295410;    1249.874023;    1206.996216;    1121.967529;    1000.320984;     990.554199;     811.552002;     784.979797;       5.590000
MUMMTriOS-Belgica02-14_54_b_oc;MUMMTriOS-Belgica02-14;KevinRuddick;    51.309;     2.850;20020621T091000Z;P10100100;M122200001200020100;     8.000;    41.457;       0.009363;       0.010603;       0.014318;       0.015988;       0.022850;       0.014457;       0.010560;       0.010936;       0.008582;       0.003650;       0.003451;       0.002619;       0.002465;       3.128328;       4.208739;       6.693710;       7.472501;      10.840219;       5.693999;       3.867033;       3.792060;       2.690618;       1.025247;       0.960091;       0.594375;       0.538508;     933.329346;    1065.707397;    1163.736694;    1139.825562;    1110.578003;    1014.315063;     968.541077;     934.950867;     863.020691;     773.239319;     765.515930;     624.320068;     601.179382;       8.470000
MUMMTriOS-Belgica02-14_55_b_oc;MUMMTriOS-Belgica02-14;KevinRuddick;    51.433;     2.809;20020618T123300Z;P10100100;M122200001200020100;    19.000;    29.247;       0.006702;       0.006973;       0.008606;       0.008850;       0.009268;       0.004511;       0.003830;       0.004490;       0.002957;       0.002189;       0.001789;       0.001485;       0.001503;       0.369852;       0.430040;       0.565547;       0.559021;       0.566459;       0.242057;       0.190883;       0.215590;       0.114286;       0.081669;       0.065456;       0.043082;       0.040459;     159.435776;     177.533920;     188.493439;     181.130844;     175.245056;     155.755020;     145.152420;     139.657913;     113.161942;     109.657143;     107.784554;      85.741791;      79.627731;       1.790000
