MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_410;Rho_wn_IS_443;Rho_wn_IS_490;Rho_wn_IS_510;Rho_wn_IS_560;Rho_wn_IS_620;Rho_wn_IS_670;Rho_wn_IS_750;Rho_wn_IS_870;Es_IS_410;Es_IS_443;Es_IS_490;Es_IS_510;Es_IS_560;Es_IS_620;Es_IS_670;Es_IS_750;Es_IS_870;AOT_IS_870
SLIGUR_2164_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.940;     8.447;20030906T095139Z;P10100100;M110100101100020000;    41.000;    41.605;            NaN;       0.031234;       0.021811;       0.012782;       0.006015;       0.001024;       0.000919;       0.000190;       0.000053;    1000.900024;    1142.599976;    1232.739990;    1216.900024;    1169.890015;    1109.270020;    1036.560059;     881.250000;     685.010010;       0.091500
SLIGUR_2165_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.970;     8.433;20030906T103209Z;P10100100;M110100101100020000;    45.000;    37.978;            NaN;       0.029636;       0.021189;       0.012709;       0.006459;       0.001194;       0.001088;       0.000197;       0.000104;    1056.910034;    1205.260010;    1299.189941;    1282.760010;    1234.479980;    1169.949951;    1091.849976;     927.599976;     721.030029;       0.102200
SLIGUR_2166_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.981;     8.435;20030906T112125Z;P10100100;M110100101100020000;    45.000;    36.170;            NaN;       0.030058;       0.021393;       0.012777;       0.006254;       0.001212;       0.001022;       0.000219;       0.000073;    1095.630005;    1246.719971;    1340.709961;    1323.050049;    1272.209961;    1204.150024;    1122.369995;     952.479980;     739.770020;       0.096800
SLIGUR_2167_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.941;     8.459;20030906T115038Z;P10100100;M110100101100020000;    40.000;    36.546;            NaN;       0.031998;       0.021999;       0.012716;       0.005827;       0.000992;       0.000834;       0.000117;       0.000107;    1097.089966;    1247.630005;    1340.640015;    1322.560059;    1270.819946;    1202.189941;    1120.260010;     950.299988;     737.700012;       0.083900
STOUCA_2168_b_oc;SIMBADA-TOUCAN-2003-11;PierreYvesDeschamps;    42.507;    -9.961;20030906T124037Z;P10100100;M110100101100020000;   999.000;    35.707;       0.016024;       0.016672;       0.016480;       0.010729;       0.006603;       0.001311;       0.001354;       0.000089;       0.000376;    1103.390015;    1252.290039;    1342.420044;    1323.239990;    1269.449951;    1198.670044;    1115.380005;     944.640015;     732.190002;       0.180000
STOUCA_2169_b_oc;SIMBADA-TOUCAN-2003-11;PierreYvesDeschamps;    42.502;    -9.960;20030906T124156Z;P10100100;M110100101100020000;   999.000;    35.704;       0.016353;       0.017104;       0.017044;       0.011110;       0.006831;       0.001492;       0.001495;       0.000109;       0.000417;    1103.310059;    1252.219971;    1342.380005;    1323.199951;    1269.430054;    1198.680054;    1115.400024;     944.669983;     732.229980;       0.179700
SLIGUR_2170_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.849;     8.518;20030906T124521Z;P10100100;M110100101100020000;    30.000;    40.157;            NaN;       0.030972;       0.020844;       0.012003;       0.005435;       0.000837;       0.000732;       0.000128;       0.000064;    1036.020020;    1179.750000;    1269.250000;    1252.119995;    1202.310059;    1138.280029;    1062.250000;     901.979980;     700.450012;       0.082600
SLIGUR_2171_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.797;     8.567;20030906T134601Z;P10100100;M110100101100020000;    24.000;    47.598;            NaN;       0.022957;       0.016560;       0.009964;       0.004479;       0.000822;       0.000909;       0.000270;            NaN;     887.080017;    1015.559998;    1098.609985;    1084.579956;    1041.199951;     989.349976;     927.859985;     790.909973;     615.570007;       0.081500
SLIGUR_2172_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.785;     8.572;20030906T150506Z;P10100100;M110100101100020000;    24.000;    60.227;            NaN;       0.023755;       0.017506;       0.010634;       0.004369;       0.000480;       0.000567;       0.000030;       0.000152;     592.250000;     689.729980;     759.400024;     751.500000;     721.080017;     692.859985;     659.690002;     568.919983;     445.720001;       0.088300
SLIGUR_2173_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.751;     8.597;20030906T155349Z;P10100100;M110100101100020000;    20.000;    68.730;            NaN;       0.020344;       0.015333;       0.009882;       0.004310;       0.000704;       0.000792;       0.000162;       0.000048;     394.970001;     467.640015;     523.349976;     518.369995;     494.339996;     480.510010;     466.179993;     407.450012;     321.149994;       0.065600
SLIGUR_2174_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.726;     8.635;20030906T164807Z;P10100100;M110100101100020000;    16.000;    78.799;            NaN;       0.020080;       0.014572;       0.010341;       0.004554;       0.000827;       0.001442;       0.000202;       0.000128;     178.559998;     214.289993;     241.770004;     237.389999;     217.000000;     215.580002;     220.429993;     199.860001;     160.250000;       0.106000
SLIGUR_2175_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.494;     7.992;20030907T063252Z;P10100100;M110100101100020000;    42.000;    73.551;            NaN;       0.022751;       0.016359;       0.010538;       0.004616;       0.000855;       0.001221;       0.000150;       0.000112;     279.920013;     335.279999;     380.000000;     376.690002;     357.609985;     351.410004;     346.739990;     307.059998;     243.970001;       0.126100
SLIGUR_2176_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.512;     7.974;20030907T071149Z;P10100100;M110100101100020000;    44.000;    66.493;            NaN;       0.025120;       0.018463;       0.011149;       0.005303;       0.000874;       0.001048;       0.000048;       0.000162;     466.540009;     546.820007;     605.369995;     598.590027;     570.580017;     550.979980;     530.039978;     460.260010;     361.489990;       0.062400
SLIGUR_2177_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.542;     7.931;20030907T080556Z;P10100100;M110100101100020000;    48.000;    57.128;            NaN;       0.029479;       0.021067;       0.012707;       0.005562;       0.000922;       0.000931;       0.000112;       0.000101;     684.070007;     791.190002;     864.710022;     854.590027;     819.289978;     783.380005;     741.440002;     636.239990;     496.769989;       0.064800
SLIGUR_2178_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.564;     7.903;20030907T084304Z;P10100100;M110100101100020000;   999.000;    51.021;            NaN;       0.027928;       0.020122;       0.012086;       0.005742;       0.000977;       0.000852;       0.000071;       0.000131;     819.369995;     940.400024;    1019.770020;    1006.890015;     965.849976;     919.179993;     864.239990;     738.000000;     574.830017;       0.076900
SLIGUR_2179_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    42.594;     7.859;20030907T101301Z;P10100100;M110100101100020000;   999.000;    39.655;            NaN;       0.028899;       0.020978;       0.012677;       0.006207;       0.001267;       0.001087;       0.000041;       0.000269;    1042.390015;    1187.160034;    1277.530029;    1260.459961;    1210.829956;    1146.500000;    1069.849976;     908.479980;     705.630005;       0.092100
STOUCA_2180_b_oc;SIMBADA-TOUCAN-2003-11;PierreYvesDeschamps;    37.215;    -9.344;20030907T104232Z;P10100100;M110100101100020000;    33.000;    40.204;       0.020236;       0.019962;       0.018035;       0.011684;       0.006474;       0.001314;       0.001013;       0.000290;       0.000080;    1052.640015;    1196.650024;    1284.979980;    1267.020020;    1215.989990;    1149.010010;    1069.959961;     906.609985;     702.789978;       0.083500
STOUCA_2181_b_oc;SIMBADA-TOUCAN-2003-11;PierreYvesDeschamps;    36.801;    -9.033;20030907T124536Z;P10100100;M110100101100020000;    21.000;    30.466;       0.019276;       0.019028;       0.017009;       0.011081;       0.006009;       0.001115;       0.000913;       0.000205;       0.000102;    1209.489990;    1370.609985;    1467.339966;    1446.640015;    1389.959961;    1310.640015;    1216.260010;    1028.010010;     795.940002;       0.072600
STOUCA_2182_b_oc;SIMBADA-TOUCAN-2003-11;PierreYvesDeschamps;    36.435;    -7.876;20030907T164315Z;P10100100;M110100101100020000;   999.000;    64.827;       0.015024;       0.014321;       0.012726;       0.007820;       0.003903;       0.000605;       0.000530;       0.000076;       0.000076;     509.100006;     594.479980;     655.739990;     648.190002;     618.869995;     595.070007;     568.859985;     491.390015;     384.589996;       0.049700
SLIGUR_2183_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.172;     7.068;20030908T055208Z;P10100100;M110100101100020000;    28.000;    81.765;            NaN;       0.018657;       0.015454;       0.011527;       0.006395;       0.001722;       0.002575;       0.000009;       0.000584;     129.089996;     160.240005;     186.070007;     182.110001;     162.070007;     163.380005;     173.139999;     160.000000;     128.160004;            NaN
SLIGUR_2184_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.172;     7.067;20030908T064109Z;P10100100;M110100101100020000;    28.000;    72.864;            NaN;       0.022098;       0.018401;       0.011746;       0.005061;       0.001158;       0.001739;       0.000635;            NaN;     266.589996;     331.730011;     391.619995;     391.679993;     378.040009;     373.429993;     367.970001;     323.130005;     251.619995;       0.113600
SLIGUR_2185_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.090;     7.192;20030908T081745Z;P10100100;M110100101100020000;    40.000;    56.092;            NaN;       0.027443;       0.019988;       0.012370;       0.006237;       0.000962;       0.000959;       0.000236;       0.000088;     634.700012;     754.830017;     849.770020;     845.859985;     822.650024;     792.219971;     751.280029;     644.549988;     501.029999;       0.104000
STOUCA_2186_b_oc;SIMBADA-TOUCAN-2003-11;PierreYvesDeschamps;    36.490;    -2.600;20030908T101347Z;P10100100;M110100101100020000;    20.000;    40.259;       0.023503;       0.021723;       0.018143;       0.011411;       0.006064;       0.001000;       0.000736;       0.000173;       0.000081;    1038.400024;    1181.680054;    1270.630005;    1253.550049;    1204.500000;    1139.560059;    1062.079956;     901.000000;     699.409973;       0.108600
SBelgi_2187_b_oc;SIMBADA-Belgica-2003-09;PierreYvesDeschamps;    51.381;     3.309;20030908T121239Z;P10100100;M110100101100020000;     1.000;    45.666;       0.024509;       0.034742;       0.049740;       0.053475;       0.063628;       0.051056;       0.041334;       0.007399;       0.002760;     892.090027;    1026.119995;    1116.260010;    1104.280029;    1064.800049;    1015.210022;     953.799988;     814.940002;     635.849976;       0.100600
STOUCA_2188_b_oc;SIMBADA-TOUCAN-2003-11;PierreYvesDeschamps;    36.626;    -1.954;20030908T121940Z;P10100100;M110100101100020000;    16.000;    30.710;       0.025983;       0.022825;       0.018786;       0.011864;       0.006233;       0.001036;       0.000853;       0.000228;       0.000083;    1164.770020;    1323.829956;    1422.589966;    1404.479980;    1353.510010;    1280.150024;    1190.510010;    1009.049988;     783.700012;       0.143700
SBelgi_2189_b_oc;SIMBADA-Belgica-2003-09;PierreYvesDeschamps;    51.517;     3.317;20030908T151655Z;P10100100;M110100101100020000;     6.000;    62.860;       0.017707;       0.024345;       0.034996;       0.037250;       0.045078;       0.033608;       0.026100;       0.004345;       0.002138;     534.000000;     625.520020;     692.590027;     685.590027;     656.549988;     632.820007;     605.729980;     524.130005;     410.929993;       0.052000
STOUCA_2190_b_oc;SIMBADA-TOUCAN-2003-11;PierreYvesDeschamps;    37.162;    -0.808;20030908T163357Z;P10100100;M110100101100020000;    40.000;    68.848;       0.021831;       0.019608;       0.016041;       0.009352;       0.004460;       0.000494;       0.000468;       0.000190;       0.000038;     387.589996;     457.940002;     511.570007;     506.649994;     483.630005;     469.609985;     454.750000;     397.070007;     313.070007;       0.109700
SLIGUR_2191_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.503;     7.331;20030909T063223Z;P10100100;M110100101100020000;    14.000;    74.533;            NaN;       0.024394;       0.024389;       0.015532;       0.009689;       0.003213;       0.004126;       0.002412;            NaN;     286.059998;     340.420013;     382.200012;     377.079987;     353.220001;     345.510010;     341.529999;     301.899994;     238.619995;       0.047800
SLIGUR_2192_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.448;     7.379;20030909T065435Z;P10100100;M110100101100020000;    20.000;    70.550;            NaN;       0.024465;       0.018627;       0.011432;       0.004666;       0.000455;       0.000790;       0.000088;       0.000068;     371.519989;     440.839996;     494.660004;     489.549988;     465.019989;     452.010010;     439.679993;     384.309998;     302.149994;       0.039700
SLIGUR_2193_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.372;     7.466;20030909T074152Z;P10100100;M110100101100020000;    29.000;    62.251;            NaN;       0.023384;       0.019126;       0.012268;       0.005891;       0.001299;       0.001416;       0.000484;            NaN;     590.140015;     682.940002;     745.840027;     735.619995;     700.070007;     669.580017;     636.750000;     547.570007;     427.220001;       0.046000
SLIGUR_2194_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.372;     7.467;20030909T083545Z;P10100100;M110100101100020000;    29.000;    53.438;            NaN;       0.014447;       0.011736;       0.006460;       0.002227;       0.000077;       0.000316;       0.000021;       0.000053;     789.669983;     905.809998;     981.049988;     967.590027;     925.169983;     879.380005;     827.119995;     705.780029;     548.739990;       0.051600
SLIGUR_2195_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.363;     7.476;20030909T095146Z;P10100100;M110100101100020000;    30.000;    43.263;            NaN;       0.024151;       0.019031;       0.011962;       0.005719;       0.000927;       0.000794;       0.000194;       0.000020;    1006.049988;    1144.380005;    1229.130005;    1211.280029;    1159.859985;    1096.689941;    1023.460022;     868.320007;     673.229980;       0.055000
SLIGUR_2196_b_oc;SIMBADA-LIGUR-2003;PierreYvesDeschamps;    43.329;     7.522;20030909T104850Z;P10100100;M110100101100020000;    35.000;    38.623;            NaN;       0.024220;       0.019366;       0.012477;       0.006160;       0.001011;       0.000836;       0.000113;       0.000102;    1089.270020;    1236.520020;    1325.459961;    1306.089966;    1251.479980;    1181.599976;    1100.150024;     931.789978;     721.809998;       0.061600
