MATCHUP_ID;site;PI;lat_IS;lon_IS;TIME_IS;PQC;MQC;land_dist_IS;thetas_IS;thetav_IS;dphi_IS;rho_wn_IS_412;rho_wn_IS_443;rho_wn_IS_490;rho_wn_IS_510;rho_wn_IS_560;rho_wn_IS_620;rho_wn_IS_665;rho_wn_IS_681;rho_wn_IS_708;rho_wn_IS_753;rho_wn_IS_778;rho_wn_IS_865;rho_wn_IS_885;Lu_IS_412;Lu_IS_443;Lu_IS_490;Lu_IS_510;Lu_IS_560;Lu_IS_620;Lu_IS_665;Lu_IS_681;Lu_IS_708;Lu_IS_753;Lu_IS_778;Lu_IS_865;Lu_IS_885;Ld_IS_412;Ld_IS_443;Ld_IS_490;Ld_IS_510;Ld_IS_560;Ld_IS_620;Ld_IS_665;Ld_IS_681;Ld_IS_708;Ld_IS_753;Ld_IS_778;Ld_IS_865;Ld_IS_885;Ed_IS_412;Ed_IS_443;Ed_IS_490;Ed_IS_510;Ed_IS_560;Ed_IS_620;Ed_IS_665;Ed_IS_681;Ed_IS_708;Ed_IS_753;Ed_IS_778;Ed_IS_865;Ed_IS_885
FBOX_274_b_oc;FerryBox;KaiSoerensen;    54.986;    10.974;20090914T145935Z;P10100100;M110100001110030101;     4.000;    68.451;    40.000;   243.728;  2.0793316e-03;  1.8829681e-03;  2.1225994e-03;  2.1621462e-03;  2.1094136e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4401000e+00;  1.5619299e+00;  1.6255000e+00;  1.5526201e+00;  1.3975800e+00;  9.5870000e-01;  8.6552000e-01;  8.3999997e-01;  6.9692999e-01;  5.7622999e-01;  5.7121003e-01;  4.4764999e-01;  4.1196999e-01;  4.8586739e+01;  5.2994831e+01;  5.3607922e+01;  5.0715752e+01;  4.5229000e+01;  3.8678749e+01;  3.6268490e+01;  3.4202969e+01;  3.0951210e+01;  2.6433189e+01;  2.6791941e+01;  2.1556080e+01;  2.0424879e+01;  2.0998491e+02;  2.2792918e+02;  2.3198393e+02;  2.2391093e+02;  2.0532997e+02;  1.8050108e+02;  1.7255696e+02;  1.6504871e+02;  1.4891400e+02;  1.3317920e+02;  1.3292636e+02;  1.0756981e+02;  1.0202625e+02
FBOX_275_b_oc;FerryBox;KaiSoerensen;    54.988;    10.975;20090914T145955Z;P10100100;M110100001110030101;     4.000;    68.452;    40.000;   243.805;  5.0784885e-03;  5.3309941e-03;  5.7783241e-03;  5.8385790e-03;  5.5834791e-03;  1.6092410e-03;  1.1061853e-03;  1.6487192e-03;  1.0129298e-05;            NaN;            NaN;  1.3646767e-04;            NaN;  2.1996000e+00;  2.5114200e+00;  2.7869899e+00;  2.7399800e+00;  2.6069200e+00;  2.0011499e+00;  1.9026800e+00;  1.8588600e+00;  1.6021900e+00;  1.3743900e+00;  1.4000300e+00;  1.1271600e+00;  1.0624599e+00;  6.8182587e+01;  7.6866219e+01;  8.3178413e+01;  8.1304001e+01;  7.7886292e+01;  7.1454788e+01;  6.9493988e+01;  6.6462692e+01;  6.1220928e+01;  5.3558250e+01;  5.3658329e+01;  4.2845459e+01;  4.0749969e+01;  2.1309138e+02;  2.3139400e+02;  2.3550500e+02;  2.2729547e+02;  2.0844717e+02;  1.8330821e+02;  1.7523772e+02;  1.6755226e+02;  1.5120872e+02;  1.3520300e+02;  1.3484705e+02;  1.0908569e+02;  1.0355210e+02
FBOX_276_b_oc;FerryBox;KaiSoerensen;    54.990;    10.976;20090914T150015Z;P10100100;M110100001110030101;     4.000;    68.583;    40.000;   243.882;  5.6368821e-03;  5.8768517e-03;  6.2447510e-03;  6.2684811e-03;  5.9420472e-03;  1.9768789e-03;  1.4411696e-03;  1.9935850e-03;  2.9068427e-04;            NaN;  2.0406214e-04;  3.7883493e-04;  1.4105384e-04;  2.2906401e+00;  2.6211300e+00;  2.9121599e+00;  2.8636401e+00;  2.7255800e+00;  2.1092601e+00;  2.0072899e+00;  1.9611400e+00;  1.6910501e+00;  1.4510300e+00;  1.4786400e+00;  1.1889700e+00;  1.1193100e+00;  6.9706001e+01;  7.8855301e+01;  8.5774246e+01;  8.4007530e+01;  8.0761528e+01;  7.4363388e+01;  7.2458961e+01;  6.9336243e+01;  6.3919102e+01;  5.5950581e+01;  5.6070061e+01;  4.4769909e+01;  4.2546829e+01;  2.1624025e+02;  2.3483234e+02;  2.3918640e+02;  2.3088995e+02;  2.1177145e+02;  1.8628423e+02;  1.7811189e+02;  1.7034459e+02;  1.5367676e+02;  1.3735786e+02;  1.3702921e+02;  1.1083239e+02;  1.0516692e+02
FBOX_277_b_oc;FerryBox;KaiSoerensen;    54.992;    10.977;20090914T150035Z;P10100100;M110100001110030101;     4.000;    68.584;    40.000;   243.958;  4.5879312e-03;  4.7977993e-03;  5.2514956e-03;  5.3119548e-03;  5.0434049e-03;  8.5923499e-04;  2.3212369e-04;  7.4082280e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  2.2052100e+00;  2.5111001e+00;  2.7814500e+00;  2.7334099e+00;  2.5977001e+00;  1.9736400e+00;  1.8703600e+00;  1.8292100e+00;  1.5708700e+00;  1.3418100e+00;  1.3660700e+00;  1.0967000e+00;  1.0330300e+00;  6.9517357e+01;  7.8249718e+01;  8.4424294e+01;  8.2486153e+01;  7.9012199e+01;  7.2663879e+01;  7.0794090e+01;  6.7787308e+01;  6.2599400e+01;  5.4932091e+01;  5.5068260e+01;  4.4281620e+01;  4.2134171e+01;  2.1977579e+02;  2.3897238e+02;  2.4365942e+02;  2.3529268e+02;  2.1588226e+02;  1.9005632e+02;  1.8178178e+02;  1.7382283e+02;  1.5682457e+02;  1.4008640e+02;  1.3978246e+02;  1.1304678e+02;  1.0735439e+02
FBOX_278_b_oc;FerryBox;KaiSoerensen;    54.994;    10.978;20090914T150055Z;P10100100;M110100001110030101;     4.000;    68.585;    40.000;   244.034;  5.4674717e-03;  5.7162396e-03;  6.2037478e-03;  6.2572966e-03;  5.9438981e-03;  1.8555682e-03;  1.2486369e-03;  1.7573440e-03;            NaN;            NaN;            NaN;            NaN;            NaN;  2.3284199e+00;  2.6586299e+00;  2.9503100e+00;  2.8997300e+00;  2.7562101e+00;  2.1129401e+00;  2.0065701e+00;  1.9620200e+00;  1.6832000e+00;  1.4412800e+00;  1.4671400e+00;  1.1772900e+00;  1.1062300e+00;  7.1110138e+01;  8.0124832e+01;  8.6415314e+01;  8.4428673e+01;  8.0967903e+01;  7.4638687e+01;  7.2843132e+01;  6.9824272e+01;  6.4620697e+01;  5.6939659e+01;  5.7141071e+01;  4.6374741e+01;  4.4237080e+01;  2.2327699e+02;  2.4309113e+02;  2.4824661e+02;  2.3977242e+02;  2.2016479e+02;  1.9396603e+02;  1.8557501e+02;  1.7749188e+02;  1.6011163e+02;  1.4299648e+02;  1.4261429e+02;  1.1534135e+02;  1.0946137e+02
FBOX_279_b_oc;FerryBox;KaiSoerensen;    54.996;    10.979;20090914T150115Z;P10100100;M110100001110030101;     4.000;    68.716;    40.000;   244.111;  5.0330737e-03;  5.1687664e-03;  5.4449123e-03;  5.4664775e-03;  5.1108638e-03;  9.7817378e-04;  3.1222389e-04;  7.9300624e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  2.3296800e+00;  2.6557400e+00;  2.9374700e+00;  2.8875201e+00;  2.7452400e+00;  2.1095200e+00;  2.0040200e+00;  1.9577100e+00;  1.6863600e+00;  1.4433600e+00;  1.4692200e+00;  1.1802900e+00;  1.1106600e+00;  7.2391487e+01;  8.1831223e+01;  8.8835548e+01;  8.6989143e+01;  8.3688766e+01;  7.7360771e+01;  7.5625343e+01;  7.2460251e+01;  6.7024811e+01;  5.8918900e+01;  5.9162270e+01;  4.7807629e+01;  4.5600658e+01;  2.2700993e+02;  2.4752357e+02;  2.5321573e+02;  2.4471815e+02;  2.2491942e+02;  1.9836807e+02;  1.8987665e+02;  1.8157439e+02;  1.6380986e+02;  1.4633669e+02;  1.4597731e+02;  1.1801455e+02;  1.1201120e+02
FBOX_280_b_oc;FerryBox;KaiSoerensen;    54.998;    10.980;20090914T150135Z;P10100100;M110100001110030101;     4.000;    68.717;    40.000;   244.187;  6.1782097e-03;  6.4470943e-03;  6.8797142e-03;  6.9584720e-03;  6.7188459e-03;  2.9924978e-03;  2.5171259e-03;  3.0495227e-03;  1.3978932e-03;  8.4322779e-04;  1.2469236e-03;  1.2441462e-03;  9.7049366e-04;  2.4169300e+00;  2.7691300e+00;  3.0801499e+00;  3.0335400e+00;  2.8928800e+00;  2.2336700e+00;  2.1250100e+00;  2.0757599e+00;  1.7862200e+00;  1.5330100e+00;  1.5614700e+00;  1.2547700e+00;  1.1809300e+00;  7.1389931e+01;  8.0568253e+01;  8.7125687e+01;  8.5138481e+01;  8.1560066e+01;  7.4951263e+01;  7.3023323e+01;  6.9882477e+01;  6.4464218e+01;  5.6545040e+01;  5.6654491e+01;  4.5518478e+01;  4.3331089e+01;  2.3045523e+02;  2.5175220e+02;  2.5803625e+02;  2.4950266e+02;  2.2952585e+02;  2.0260704e+02;  1.9399760e+02;  1.8559578e+02;  1.6733359e+02;  1.4946545e+02;  1.4917213e+02;  1.2053798e+02;  1.1440708e+02
FBOX_281_b_oc;FerryBox;KaiSoerensen;    55.000;    10.981;20090914T150155Z;P10100100;M110100001110030101;     4.000;    68.718;    40.000;   244.263;  7.5047462e-03;  8.0352893e-03;  8.7239679e-03;  8.8863731e-03;  8.8720248e-03;  5.8591385e-03;  5.7124856e-03;  6.3195635e-03;  5.0666322e-03;  4.5584955e-03;  4.9958818e-03;  5.1631619e-03;  5.0231903e-03;  2.3997200e+00;  2.7471600e+00;  3.0552199e+00;  3.0113900e+00;  2.8742199e+00;  2.2115901e+00;  2.1040499e+00;  2.0566900e+00;  1.7737200e+00;  1.5190600e+00;  1.5458400e+00;  1.2430100e+00;  1.1709599e+00;  6.5560661e+01;  7.2590424e+01;  7.6684914e+01;  7.4361526e+01;  7.0028893e+01;  6.3266380e+01;  6.1079300e+01;  5.8286419e+01;  5.3502289e+01;  4.6575710e+01;  4.6527569e+01;  3.7019878e+01;  3.5080330e+01;  2.3336237e+02;  2.5534100e+02;  2.6232471e+02;  2.5382436e+02;  2.3379605e+02;  2.0655777e+02;  1.9787407e+02;  1.8934583e+02;  1.7071236e+02;  1.5248276e+02;  1.5210938e+02;  1.2295149e+02;  1.1656840e+02
FBOX_282_b_oc;FerryBox;KaiSoerensen;    55.001;    10.981;20090914T150215Z;P10100100;M110100001110030101;     4.000;    68.849;    40.000;   244.339;  3.6887133e-03;  3.8967720e-03;  4.4152059e-03;  4.5261381e-03;  4.6476071e-03;  3.1075104e-03;  3.0417662e-03;  3.3509407e-03;  2.7778109e-03;  2.4999634e-03;  2.4918427e-03;  2.4179710e-03;  2.3905304e-03;  1.3129200e+00;  1.4001000e+00;  1.4217900e+00;  1.3480800e+00;  1.1928900e+00;  7.8737998e-01;  7.0121002e-01;  6.8132001e-01;  5.5285001e-01;  4.4999999e-01;  4.4652000e-01;  3.4336999e-01;  3.2201999e-01;  3.7134960e+01;  3.7527809e+01;  3.3647442e+01;  3.0331829e+01;  2.4233419e+01;  1.8524151e+01;  1.6234480e+01;  1.4991510e+01;  1.3101200e+01;  1.0741550e+01;  1.0644840e+01;  8.0842400e+00;  7.5795598e+00;  2.3591736e+02;  2.5865540e+02;  2.6634915e+02;  2.5795535e+02;  2.3795384e+02;  2.1055568e+02;  2.0186276e+02;  1.9314487e+02;  1.7414151e+02;  1.5562807e+02;  1.5525751e+02;  1.2556850e+02;  1.1916357e+02
FBOX_283_b_oc;FerryBox;KaiSoerensen;    55.003;    10.982;20090914T150235Z;P10100100;M110100001110030101;     4.000;    68.850;    40.000;   244.415;  3.5514779e-03;  3.6655668e-03;  4.0816798e-03;  4.1756715e-03;  4.2682360e-03;  2.7789009e-03;  2.7070173e-03;  3.0102814e-03;  2.4571483e-03;  2.1757872e-03;  2.1685213e-03;  2.1095341e-03;  2.0650556e-03;  1.2904600e+00;  1.3630000e+00;  1.3663501e+00;  1.2910000e+00;  1.1333899e+00;  7.3527002e-01;  6.4969999e-01;  6.3255000e-01;  5.0844997e-01;  4.0961999e-01;  4.0514001e-01;  3.0935001e-01;  2.8924000e-01;  3.6553219e+01;  3.6748230e+01;  3.2598110e+01;  2.9253170e+01;  2.3100479e+01;  1.7409691e+01;  1.5103340e+01;  1.3907570e+01;  1.2091920e+01;  9.8441696e+00;  9.7070303e+00;  7.2843599e+00;  6.8395801e+00;  2.3983678e+02;  2.6398969e+02;  2.7322253e+02;  2.6505386e+02;  2.4525987e+02;  2.1760225e+02;  2.0884349e+02;  1.9982126e+02;  1.8000426e+02;  1.6092825e+02;  1.6052008e+02;  1.2963643e+02;  1.2298115e+02
FBOX_284_b_oc;FerryBox;KaiSoerensen;    55.005;    10.983;20090914T150255Z;P10100100;M110100001110030101;     4.000;    68.851;    40.000;   244.492;  4.3071706e-03;  4.5230513e-03;  5.0036753e-03;  5.0995812e-03;  5.2132848e-03;  3.8822034e-03;  3.8792694e-03;  4.1915829e-03;  3.7154075e-03;  3.4437074e-03;  3.4887282e-03;  3.4915464e-03;  3.4594538e-03;  1.2902300e+00;  1.3667700e+00;  1.3762701e+00;  1.3013800e+00;  1.1450400e+00;  7.4507999e-01;  6.5924001e-01;  6.4099002e-01;  5.1599997e-01;  4.1646001e-01;  4.1275999e-01;  3.1492999e-01;  2.9359001e-01;  3.3754650e+01;  3.3201988e+01;  2.8402910e+01;  2.5062059e+01;  1.8926729e+01;  1.3455250e+01;  1.1181430e+01;  1.0121020e+01;  8.5681295e+00;  6.6740599e+00;  6.4318399e+00;  4.4911499e+00;  4.1388102e+00;  2.4093858e+02;  2.6536237e+02;  2.7480811e+02;  2.6657846e+02;  2.4665915e+02;  2.1880162e+02;  2.0992194e+02;  2.0091011e+02;  1.8083876e+02;  1.6168750e+02;  1.6134070e+02;  1.3018095e+02;  1.2332144e+02
FBOX_285_b_oc;FerryBox;KaiSoerensen;    55.007;    10.984;20090914T150315Z;P10100100;M110100001110030101;     5.000;    68.982;    40.000;   244.568;  4.1154200e-03;  4.1846518e-03;  4.5204830e-03;  4.5841867e-03;  4.6296778e-03;  3.1441510e-03;  3.0660153e-03;  3.3674676e-03;  2.8218517e-03;  2.5340759e-03;  2.5203573e-03;  2.4361876e-03;  2.4104204e-03;  1.3475800e+00;  1.4293000e+00;  1.4392800e+00;  1.3618400e+00;  1.2007900e+00;  7.9974002e-01;  7.1306002e-01;  6.9261003e-01;  5.6410003e-01;  4.5962000e-01;  4.5615000e-01;  3.5128000e-01;  3.2953000e-01;  3.6787659e+01;  3.7238461e+01;  3.3504150e+01;  3.0256050e+01;  2.4277361e+01;  1.8664190e+01;  1.6424610e+01;  1.5181750e+01;  1.3281010e+01;  1.0917010e+01;  1.0836500e+01;  8.2731199e+00;  7.7586899e+00;  2.3850612e+02;  2.6197928e+02;  2.7028320e+02;  2.6184460e+02;  2.4166812e+02;  2.1395718e+02;  2.0511984e+02;  1.9626057e+02;  1.7664310e+02;  1.5799432e+02;  1.5760938e+02;  1.2734777e+02;  1.2079453e+02
FBOX_286_b_oc;FerryBox;KaiSoerensen;    55.009;    10.985;20090914T150335Z;P10100100;M110100001110030101;     4.000;    68.984;    40.000;   244.644;  1.8950304e-03;  1.7513601e-03;  1.9098378e-03;  1.9471067e-03;  1.9015160e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.3369600e+00;  1.4322100e+00;  1.4604300e+00;  1.3870400e+00;  1.2327000e+00;  8.3491999e-01;  7.5036001e-01;  7.2939003e-01;  5.9717000e-01;  4.9022999e-01;  4.8776999e-01;  3.8022000e-01;  3.5684001e-01;  4.4420650e+01;  4.7584549e+01;  4.6913738e+01;  4.3960869e+01;  3.8466759e+01;  3.2350281e+01;  3.0122280e+01;  2.8340891e+01;  2.5495260e+01;  2.1718109e+01;  2.2020611e+01;  1.7673519e+01;  1.6737801e+01;  2.3811633e+02;  2.6123007e+02;  2.6905460e+02;  2.6046002e+02;  2.4003900e+02;  2.1216631e+02;  2.0331754e+02;  1.9446672e+02;  1.7486433e+02;  1.5637970e+02;  1.5605269e+02;  1.2614159e+02;  1.1948937e+02
FBOX_287_b_oc;FerryBox;KaiSoerensen;    55.011;    10.986;20090914T150355Z;P10100100;M110100001110030101;     4.000;    68.985;    40.000;   244.720;  1.5734891e-03;  1.3684148e-03;  1.5159844e-03;  1.5489909e-03;  1.4908863e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.3491600e+00;  1.4481500e+00;  1.4813800e+00;  1.4080499e+00;  1.2532001e+00;  8.5294002e-01;  7.6776999e-01;  7.4606001e-01;  6.1188000e-01;  5.0240999e-01;  5.0015002e-01;  3.8710001e-01;  3.6381000e-01;  4.6043270e+01;  4.9788521e+01;  4.9598930e+01;  4.6672009e+01;  4.1186211e+01;  3.4824181e+01;  3.2516571e+01;  3.0623390e+01;  2.7575649e+01;  2.3580730e+01;  2.3860279e+01;  1.9166950e+01;  1.8149561e+01;  2.3847984e+02;  2.6146048e+02;  2.6908212e+02;  2.6036066e+02;  2.3971729e+02;  2.1172772e+02;  2.0282190e+02;  1.9395723e+02;  1.7431462e+02;  1.5588770e+02;  1.5547964e+02;  1.2562744e+02;  1.1906864e+02
FBOX_288_b_oc;FerryBox;KaiSoerensen;    55.013;    10.986;20090914T150415Z;P10100100;M110100001110030101;     4.000;    69.116;    40.000;   244.795;  2.4203234e-03;  2.2849623e-03;  2.4485406e-03;  2.4819348e-03;  2.4051694e-03;  3.4306335e-04;  4.6029047e-05;  3.3497401e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4291000e+00;  1.5508300e+00;  1.6029900e+00;  1.5299799e+00;  1.3715700e+00;  9.5455998e-01;  8.6644000e-01;  8.4135002e-01;  6.9603002e-01;  5.7695001e-01;  5.7599998e-01;  4.4937000e-01;  4.1771001e-01;  4.6079929e+01;  4.9940441e+01;  4.9880081e+01;  4.6983170e+01;  4.1554111e+01;  3.5236691e+01;  3.2963680e+01;  3.1073879e+01;  2.8023510e+01;  2.4016220e+01;  2.4313311e+01;  1.9563490e+01;  1.8580099e+01;  2.3903433e+02;  2.6189709e+02;  2.6921918e+02;  2.6034665e+02;  2.3947661e+02;  2.1135065e+02;  2.0231949e+02;  1.9346080e+02;  1.7371939e+02;  1.5532533e+02;  1.5489706e+02;  1.2508440e+02;  1.1836598e+02
FBOX_289_b_oc;FerryBox;KaiSoerensen;    55.014;    10.987;20090914T150435Z;P10100100;M110100001110030101;     4.000;    69.117;    40.000;   244.871;  2.5431356e-03;  2.4062268e-03;  2.5445881e-03;  2.5803481e-03;  2.5286485e-03;  5.6441791e-04;  3.3925009e-04;  6.5758750e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4376800e+00;  1.5623000e+00;  1.6169100e+00;  1.5431600e+00;  1.3829600e+00;  9.6415001e-01;  8.7664998e-01;  8.5048002e-01;  7.0222002e-01;  5.8219999e-01;  5.8060002e-01;  4.4926000e-01;  4.2010999e-01;  4.5894482e+01;  4.9800499e+01;  4.9872952e+01;  4.6938179e+01;  4.1346149e+01;  3.4781670e+01;  3.2347408e+01;  3.0366940e+01;  2.7145479e+01;  2.3113350e+01;  2.3352859e+01;  1.8538950e+01;  1.7490191e+01;  2.4013196e+02;  2.6287555e+02;  2.6991220e+02;  2.6087213e+02;  2.3965944e+02;  2.1125751e+02;  2.0210745e+02;  1.9321104e+02;  1.7338263e+02;  1.5498114e+02;  1.5446509e+02;  1.2464097e+02;  1.1806644e+02
FBOX_290_b_oc;FerryBox;KaiSoerensen;    55.016;    10.988;20090914T150455Z;P10100100;M110100001110030101;     4.000;    69.119;    40.000;   244.947;  1.0317782e-03;  3.6454273e-05;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4443700e+00;  1.5627800e+00;  1.6050400e+00;  1.5276099e+00;  1.3590300e+00;  9.3777001e-01;  8.4709001e-01;  8.2102001e-01;  6.7530000e-01;  5.5733001e-01;  5.5527002e-01;  4.2895001e-01;  4.0270999e-01;  5.2284382e+01;  5.9627369e+01;  6.3516102e+01;  6.1099720e+01;  5.6286259e+01;  4.9233501e+01;  4.6717941e+01;  4.4159000e+01;  3.9742008e+01;  3.4500031e+01;  3.5035751e+01;  2.8201340e+01;  2.6592480e+01;  2.4129694e+02;  2.6379504e+02;  2.7024689e+02;  2.6099963e+02;  2.3925449e+02;  2.1039037e+02;  2.0102277e+02;  1.9207469e+02;  1.7219894e+02;  1.5375688e+02;  1.5316631e+02;  1.2335631e+02;  1.1681354e+02
FBOX_291_b_oc;FerryBox;KaiSoerensen;    55.018;    10.989;20090914T150515Z;P10100100;M110100001110030101;     4.000;    69.250;    40.000;   245.023;  3.4429667e-03;  3.5061586e-03;  3.8598497e-03;  3.9452459e-03;  4.0033821e-03;  2.5099556e-03;  2.4588907e-03;  2.7827688e-03;  2.2152299e-03;  1.9344375e-03;  1.9238195e-03;  1.7787436e-03;  1.8229118e-03;  1.3766500e+00;  1.4675800e+00;  1.4802600e+00;  1.4000601e+00;  1.2284300e+00;  8.2639003e-01;  7.3882002e-01;  7.1687001e-01;  5.8497000e-01;  4.7523999e-01;  4.7119001e-01;  3.5622999e-01;  3.3680001e-01;  4.0107250e+01;  4.1376259e+01;  3.8207600e+01;  3.4826981e+01;  2.8501129e+01;  2.2290710e+01;  1.9781610e+01;  1.8332899e+01;  1.6075729e+01;  1.3267860e+01;  1.3161940e+01;  1.0010740e+01;  9.3805304e+00;  2.4225362e+02;  2.6450885e+02;  2.7025876e+02;  2.6070444e+02;  2.3835988e+02;  2.0907977e+02;  1.9951015e+02;  1.9047682e+02;  1.7052872e+02;  1.5219885e+02;  1.5151140e+02;  1.2186028e+02;  1.1519775e+02
